"","ind1","ind2","weight","transformed_weight"
"727","311221","325193",0.25,1.386294
"728","311211","311225",0.25,1.386294
"729","311225","311520",0.25,1.386294
"730","311225","311941",0.25,1.386294
"731","311225","325611",0.25,1.386294
"732","311225","325620",0.25,1.386294
"733","311225","518111",0.25,1.386294
"734","311230","311911",0.3333333,1.098612
"735","311230","311941",0.3333333,1.098612
"736","221119","311311",0.3333333,1.098612
"737","237210","311311",0.3333333,1.098612
"738","311311","311611",0.3333333,1.098612
"739","311311","424510",0.3333333,1.098612
"740","311311","483113",0.3333333,1.098612
"741","311311","488510",0.3333333,1.098612
"742","311320","311412",0.3333333,1.098612
"743","311320","311514",0.3333333,1.098612
"744","311320","311920",0.3333333,1.098612
"745","311320","339112",0.3333333,1.098612
"746","311330","533110",0.5,0.6931472
"747","311340","325412",0.125,2.079442
"748","311340","326199",0.125,2.079442
"749","311411","311514",0.3333333,1.098612
"750","311411","311999",0.3333333,1.098612
"751","311411","422430",0.3333333,1.098612
"752","311320","311412",0.1,2.302585
"753","311412","311511",0.1,2.302585
"754","311412","311514",0.1,2.302585
"755","311412","311520",0.1,2.302585
"756","311412","311611",0.1,2.302585
"757","311412","311812",0.1,2.302585
"758","311412","311821",0.1,2.302585
"759","311412","311920",0.1,2.302585
"760","311412","312112",0.1,2.302585
"761","311412","339112",0.1,2.302585
"762","311412","422470",0.1,2.302585
"763","311412","488510",0.1,2.302585
"764","111219","311421",0.0833333,2.484907
"765","111339","311421",0.25,1.386294
"766","111422","311421",0.0833333,2.484907
"767","311421","311422",0.0833333,2.484907
"768","311421","311511",0.0833333,2.484907
"769","311421","311513",0.0833333,2.484907
"770","311421","311919",0.0833333,2.484907
"771","311421","311941",0.0833333,2.484907
"772","311421","531120",0.0833333,2.484907
"773","311421","721110",0.0833333,2.484907
"774","311421","311422",0.3333333,1.098612
"775","311422","311911",0.3333333,1.098612
"776","311422","311919",0.6666667,0.4054651
"777","311422","311941",0.3333333,1.098612
"778","311422","325412",0.3333333,1.098612
"779","311422","339115",0.3333333,1.098612
"780","311412","311511",0.2,1.609438
"781","311421","311511",0.2,1.609438
"782","311511","311513",0.2,1.609438
"783","311511","311821",0.2,1.609438
"784","311511","312112",0.2,1.609438
"785","311511","332431",0.2,1.609438
"786","311511","445110",0.2,1.609438
"787","311511","531120",0.2,1.609438
"788","112210","311512",1,0
"789","115112","311512",1,0
"790","311119","311512",1,0
"791","311512","522298",1,0
"792","311421","311513",0.25,1.386294
"793","311511","311513",0.25,1.386294
"794","311320","311514",0.25,1.386294
"795","311411","311514",0.25,1.386294
"796","311412","311514",0.25,1.386294
"797","311514","311920",0.25,1.386294
"798","311514","311999",0.25,1.386294
"799","311514","325412",0.25,1.386294
"800","311514","339112",0.25,1.386294
"801","311514","339113",0.25,1.386294
"802","311514","422430",0.25,1.386294
"803","311225","311520",0.1428571,1.94591
"804","311412","311520",0.1428571,1.94591
"805","311520","311812",0.2857143,1.252763
"806","311520","311941",0.1428571,1.94591
"807","311520","325611",0.1428571,1.94591
"808","311520","325620",0.1428571,1.94591
"809","311520","422470",0.1428571,1.94591
"810","311520","533110",0.1428571,1.94591
"811","311520","722110",0.1428571,1.94591
"812","112210","311611",0.1111111,2.197225
"813","221119","311611",0.1111111,2.197225
"814","311119","311611",0.1111111,2.197225
"815","311311","311611",0.1111111,2.197225
"816","311412","311611",0.1111111,2.197225
"817","311611","311612",0.1111111,2.197225
"818","311611","311615",0.3333333,1.098612
"819","311611","311830",0.1111111,2.197225
"820","311611","324110",0.1111111,2.197225
"821","311611","325311",0.1111111,2.197225
"822","311611","422910",0.1111111,2.197225
"823","311611","424510",0.2222222,1.504077
"824","311611","447110",0.1111111,2.197225
"825","311611","488510",0.2222222,1.504077
"826","311611","541614",0.1111111,2.197225
"827","311611","311612",0.1,2.302585
"828","311612","311615",0.1,2.302585
"829","311612","311813",0.1,2.302585
"830","311612","311823",0.1,2.302585
"831","311612","311920",0.1,2.302585
"832","311612","315192",0.1,2.302585
"833","311612","325612",0.1,2.302585
"834","311612","424470",0.1,2.302585
"835","311612","722110",0.1,2.302585
"836","311613","561499",1,0
"837","311119","311615",0.1111111,2.197225
"838","311611","311615",0.3333333,1.098612
"839","311612","311615",0.1111111,2.197225
"840","311615","311830",0.1111111,2.197225
"841","311615","311999",0.1111111,2.197225
"842","311615","541614",0.1111111,2.197225
"843","311615","722110",0.1111111,2.197225
"844","238910","311712",0.5,0.6931472
"845","311712","483111",0.5,0.6931472
"846","311712","488320",0.5,0.6931472
"847","311712","488510",0.5,0.6931472
"848","311412","311812",0.125,2.079442
"849","311520","311812",0.25,1.386294
"850","311812","311813",0.125,2.079442
"851","311812","311821",0.25,1.386294
"852","311812","422470",0.125,2.079442
"853","311812","722110",0.125,2.079442
"854","311612","311813",0.5,0.6931472
"855","311812","311813",0.5,0.6931472
"856","311813","311821",0.5,0.6931472
"857","311813","311920",0.5,0.6931472
"858","311813","315192",0.5,0.6931472
"859","311813","325612",0.5,0.6931472
"860","311412","311821",0.1666667,1.791759
"861","311511","311821",0.1666667,1.791759
"862","311812","311821",0.3333333,1.098612
"863","311813","311821",0.1666667,1.791759
"864","311821","312112",0.1666667,1.791759
"865","311822","533110",0.5,0.6931472
"866","311822","722211",0.5,0.6931472
"867","311822","722213",0.25,1.386294
"868","311119","311823",0.1666667,1.791759
"869","311211","311823",0.1666667,1.791759
"870","311612","311823",0.1666667,1.791759
"871","311611","311830",1,0
"872","311615","311830",1,0
"873","311830","541614",1,0
"874","311230","311911",0.3333333,1.098612
"875","311422","311911",0.3333333,1.098612
"876","311911","311919",0.3333333,1.098612
"877","311911","311941",0.3333333,1.098612
"878","311421","311919",0.2,1.609438
"879","311422","311919",0.4,0.9162907
"880","311911","311919",0.2,1.609438
"881","311919","311941",0.2,1.609438
"882","311919","424450",0.2,1.609438
"883","311320","311920",0.1428571,1.94591
"884","311412","311920",0.1428571,1.94591
"885","311514","311920",0.1428571,1.94591
"886","311612","311920",0.1428571,1.94591
"887","311813","311920",0.1428571,1.94591
"888","311920","315192",0.1428571,1.94591
"889","311920","322291",0.1428571,1.94591
"890","311920","325412",0.1428571,1.94591
"891","311920","325611",0.1428571,1.94591
"892","311920","325612",0.1428571,1.94591
"893","311920","339112",0.1428571,1.94591
"894","311920","422490",0.1428571,1.94591
"895","311930","325222",0.25,1.386294
"896","311930","325510",0.25,1.386294
"897","311930","325520",0.25,1.386294
"898","311225","311941",0.1666667,1.791759
"899","311230","311941",0.1666667,1.791759
"900","311421","311941",0.1666667,1.791759
"901","311422","311941",0.1666667,1.791759
"902","311520","311941",0.1666667,1.791759
"903","311911","311941",0.1666667,1.791759
"904","311919","311941",0.1666667,1.791759
"905","311941","312130",0.1666667,1.791759
"906","311941","325611",0.1666667,1.791759
"907","311941","325620",0.1666667,1.791759
"908","311941","326299",0.1666667,1.791759
"909","311941","327212",0.1666667,1.791759
"910","311941","424820",0.1666667,1.791759
"911","311942","326160",0.3333333,1.098612
"912","237210","311999",0.1428571,1.94591
"913","311119","311999",0.1428571,1.94591
"914","311411","311999",0.1428571,1.94591
"915","311514","311999",0.1428571,1.94591
"916","311615","311999",0.1428571,1.94591
"917","311999","325212",0.1428571,1.94591
"918","311999","331421",0.1428571,1.94591
"919","311999","336350",0.1428571,1.94591
"920","311999","422430",0.1428571,1.94591
"921","311999","517110",0.1428571,1.94591
"922","311999","721110",0.1428571,1.94591
"923","311999","722110",0.1428571,1.94591
"924","312111","312112",0.047619,3.044523
"925","312111","312120",0.0952381,2.351375
"926","312111","325412",0.047619,3.044523
"927","312111","422490",0.047619,3.044523
"928","312111","721110",0.047619,3.044523
"929","312111","722410",0.047619,3.044523
"930","311412","312112",0.1111111,2.197225
"931","311511","312112",0.1111111,2.197225
"932","311821","312112",0.1111111,2.197225
"933","312111","312112",0.1111111,2.197225
"934","312112","325998",0.1111111,2.197225
"935","312112","333298",0.1111111,2.197225
"936","312112","334513",0.1111111,2.197225
"937","312112","422490",0.1111111,2.197225
"938","312113","493120",1,0
"939","312111","312120",0.1666667,1.791759
"940","312120","312130",0.0833333,2.484907
"941","312120","325412",0.0833333,2.484907
"942","312120","722110",0.0833333,2.484907
"943","111332","312130",0.0833333,2.484907
"944","311941","312130",0.0833333,2.484907
"945","312120","312130",0.0833333,2.484907
"946","312130","312229",0.0833333,2.484907
"947","312130","325620",0.0833333,2.484907
"948","312130","334518",0.0833333,2.484907
"949","312130","424820",0.0833333,2.484907
"950","312130","452111",0.0833333,2.484907
"951","312130","511120",0.0833333,2.484907
"952","312140","323118",0.25,1.386294
"953","312140","327112",0.25,1.386294
"954","312140","332999",0.25,1.386294
"955","312140","339920",0.25,1.386294
"956","312140","512110",0.25,1.386294
"957","312140","512220",0.25,1.386294
"958","312140","713110",0.25,1.386294
"959","312140","722213",0.25,1.386294
"960","213111","312221",0.125,2.079442
"961","312221","312229",0.125,2.079442
"962","312221","423940",0.125,2.079442
"963","312221","524113",0.125,2.079442
"964","312221","524114",0.125,2.079442
"965","312221","524126",0.125,2.079442
"966","312221","531120",0.125,2.079442
"967","312221","721110",0.125,2.079442
"968","312130","312229",0.3333333,1.098612
"969","312221","312229",0.3333333,1.098612
"970","312229","339999",0.3333333,1.098612
"971","114112","313111",0.5,0.6931472
"972","313111","325192",0.5,0.6931472
"973","313111","325998",0.5,0.6931472
"974","313111","326299",0.5,0.6931472
"975","313111","531120",0.5,0.6931472
"976","313111","721110",0.5,0.6931472
"977","313113","445110",1,0
"978","313210","313221",0.0588235,2.833213
"979","313210","313230",0.0588235,2.833213
"980","313210","313311",0.1176471,2.140066
"981","313210","314110",0.0588235,2.833213
"982","313210","315212",0.0588235,2.833213
"983","313210","315224",0.0588235,2.833213
"984","313210","325612",0.0588235,2.833213
"985","313210","327125",0.0588235,2.833213
"986","313210","332321",0.0588235,2.833213
"987","313210","336413",0.0588235,2.833213
"988","313210","531120",0.0588235,2.833213
"989","313210","541611",0.0588235,2.833213
"990","313210","313221",1,0
"991","313210","313230",0.3333333,1.098612
"992","313249","313312",0.5,0.6931472
"993","313210","313311",0.4,0.9162907
"994","313311","448110",0.2,1.609438
"995","313311","453220",0.2,1.609438
"996","313249","313312",1,0
"997","313320","334413",1,0
"998","313210","314110",0.2,1.609438
"999","314110","321918",0.2,1.609438
"1000","314110","325612",0.2,1.609438
"1001","314110","326199",0.2,1.609438
"1002","314110","327993",0.2,1.609438
"1003","314110","337110",0.2,1.609438
"1004","314129","523110",0.3333333,1.098612
"1005","314129","541519",0.3333333,1.098612
"1006","314911","315225",0.5,0.6931472
"1007","314911","315228",0.5,0.6931472
"1008","314912","322299",1,0
"1009","314912","323119",1,0
"1010","314999","422590",1,0
"1011","315111","315239",0.5,0.6931472
"1012","315119","315291",0.5,0.6931472
"1013","315119","454110",0.5,0.6931472
"1014","315119","533110",0.5,0.6931472
"1015","315191","523999",0.25,1.386294
"1016","311612","315192",1,0
"1017","311813","315192",1,0
"1018","311920","315192",1,0
"1019","315192","325612",1,0
"1020","315211","315231",0.25,1.386294
"1021","315211","326113",0.25,1.386294
"1022","315211","326121",0.25,1.386294
"1023","315211","334514",0.25,1.386294
"1024","313210","315212",0.25,1.386294
"1025","315212","315239",0.25,1.386294
"1026","315212","316214",0.25,1.386294
"1027","315212","448120",0.25,1.386294
"1028","315222","315223",0.3333333,1.098612
"1029","315222","315224",0.3333333,1.098612
"1030","315222","315234",0.3333333,1.098612
"1031","315222","448110",0.3333333,1.098612
"1032","315222","315223",0.1666667,1.791759
"1033","315223","315224",0.1666667,1.791759
"1034","315223","533110",0.1666667,1.791759
"1035","313210","315224",0.2,1.609438
"1036","315222","315224",0.2,1.609438
"1037","315223","315224",0.2,1.609438
"1038","314911","315225",0.3333333,1.098612
"1039","315225","315228",0.3333333,1.098612
"1040","314911","315228",0.5,0.6931472
"1041","315225","315228",0.5,0.6931472
"1042","315211","315231",0.1666667,1.791759
"1043","315231","448140",0.1666667,1.791759
"1044","315232","448140",0.5,0.6931472
"1045","315222","315234",0.5,0.6931472
"1046","315234","448120",0.5,0.6931472
"1047","315234","533110",0.5,0.6931472
"1048","315111","315239",0.25,1.386294
"1049","315212","315239",0.25,1.386294
"1050","315239","316214",0.25,1.386294
"1051","315239","448120",0.25,1.386294
"1052","315119","315291",0.3333333,1.098612
"1053","315299","325222",0.1666667,1.791759
"1054","315299","339113",0.1666667,1.791759
"1055","315299","339920",0.3333333,1.098612
"1056","315992","424990",1,0
"1057","315999","316992",0.5,0.6931472
"1058","315999","325620",0.5,0.6931472
"1059","315999","334518",0.5,0.6931472
"1060","211111","316110",0.25,1.386294
"1061","316110","334518",0.25,1.386294
"1062","316110","339911",0.25,1.386294
"1063","316110","339999",0.25,1.386294
"1064","316110","422340",0.25,1.386294
"1065","316110","448210",0.25,1.386294
"1066","316110","454111",0.25,1.386294
"1067","316211","316219",0.2,1.609438
"1068","316211","316999",0.2,1.609438
"1069","316211","336991",0.2,1.609438
"1070","316213","334119",0.25,1.386294
"1071","316213","423420",0.25,1.386294
"1072","316213","523999",0.25,1.386294
"1073","315212","316214",0.2,1.609438
"1074","315239","316214",0.2,1.609438
"1075","316214","448120",0.2,1.609438
"1076","316214","448210",0.2,1.609438
"1077","316211","316219",0.3333333,1.098612
"1078","316219","316999",0.3333333,1.098612
"1079","315999","316992",0.3333333,1.098612
"1080","316992","448120",0.3333333,1.098612
"1081","316992","452111",0.3333333,1.098612
"1082","316992","454111",0.3333333,1.098612
"1083","316211","316999",0.5,0.6931472
"1084","316219","316999",0.5,0.6931472
"1085","113110","321113",0.0666667,2.70805
"1086","113310","321113",0.2,1.609438
"1087","237210","321113",0.0666667,2.70805
"1088","321113","321219",0.0666667,2.70805
"1089","321113","322110",0.2666667,1.321756
"1090","321113","322121",0.1333333,2.014903
"1091","321113","322122",0.2666667,1.321756
"1092","321113","322130",0.2,1.609438
"1093","321113","322222",0.0666667,2.70805
"1094","321113","326199",0.0666667,2.70805
"1095","321113","331312",0.0666667,2.70805
"1096","321113","423310",0.0666667,2.70805
"1097","321113","424130",0.0666667,2.70805
"1098","321113","522120",0.0666667,2.70805
"1099","321113","711212",0.0666667,2.70805
"1100","234990","321114",0.5,0.6931472
"1101","321114","325188",0.5,0.6931472
"1102","321212","322121",1,0
"1103","321212","322130",1,0
"1104","321113","321219",0.1666667,1.791759
"1105","321219","322110",0.1666667,1.791759
"1106","321219","322121",0.3333333,1.098612
"1107","321219","326199",0.1666667,1.791759
"1108","321219","424120",0.1666667,1.791759
"1109","321911","332322",0.5,0.6931472
"1110","321911","333415",0.5,0.6931472
"1111","113310","321912",1,0
"1112","236115","321912",0.5,0.6931472
"1113","237210","321912",0.5,0.6931472
"1114","321912","322121",0.5,0.6931472
